t,x,y,z
1.6200000000000002e-09,-0.02970531670465993,0.03619457013385076,-0.011503764209529392
1.6400000000000001e-09,-0.029699650483930678,0.03612793518353792,-0.01149431256262224
1.66e-09,-0.02974133740094265,0.0360843998599804,-0.01152549007269333
1.68e-09,-0.02976747447995797,0.03609849667113784,-0.01158619224161584
1.7000000000000001e-09,-0.02973355082783647,0.03613612010537922,-0.011630318551215513
1.72e-09,-0.029666259089147058,0.036135199632761295,-0.011631535727278102
1.74e-09,-0.02963186954827088,0.036079063638032025,-0.011614641551917335
1.76e-09,-0.02965760430502946,0.036016682146880245,-0.011626597328530757
1.78e-09,-0.029698369239055385,0.036004623651030035,-0.011680310584887034
1.8e-09,-0.029690744367139962,0.03603885548220198,-0.011738656641696764
1.82e-09,-0.029629380577931737,0.03605971285739827,-0.011759029913653874
1.8399999999999998e-09,-0.029573275222115926,0.036023346574290765,-0.011744480288159753
1.86e-09,-0.02957525199104474,0.035954370728236075,-0.01174048614704404
1.88e-09,-0.029617836705737744,0.03591690708184674,-0.011780410436123843
1.9e-09,-0.029633852012170805,0.03593677522473271,-0.011844554804215503
1.92e-09,-0.029588326060373402,0.03597000888160956,-0.011883858544185083
1.94e-09,-0.029520866414825004,0.03595631431767089,-0.01187947523314525
1.96e-09,-0.029497766224475613,0.035891996527228506,-0.011865899340697886
1.9799999999999998e-09,-0.02953127610807767,0.03583507097129454,-0.011889508189810131
2e-09,-0.02956379733538464,0.03583455778215346,-0.01195149693637033
2.02e-09,-0.029538729476061516,0.035869944149038234,-0.012005944972280648
2.04e-09,-0.029470171789458727,0.03587653853430414,-0.012016246504250585
2.06e-09,-0.029425594225472675,0.035824671622198975,-0.012000182451208099
2.0800000000000003e-09,-0.02944306633909858,0.03575649779898557,-0.012008625175960786
2.0999999999999998e-09,-0.029483443195429303,0.03573451000036606,-0.012062662695818753
2.12e-09,-0.029478702181372333,0.035763593175782725,-0.012126786012895413
2.1399999999999996e-09,-0.02941692120482067,0.035784964963834855,-0.012152962211145523
2.16e-09,-0.02935702278888377,0.03574918413246952,-0.0121404333124132
2.18e-09,-0.029355726014072662,0.03567767797297139,-0.012137155469781167
2.2e-09,-0.029396165163117428,0.0356367317728243,-0.01218019281374452
2.2199999999999998e-09,-0.02940842825354357,0.03565409024939914,-0.012248530756595068
2.24e-09,-0.02935802246423739,0.035683807542783094,-0.012289258730509919
2.26e-09,-0.02928933966994924,0.03566419144176043,-0.012284295428590263
2.28e-09,-0.029269916800057652,0.0355953668241772,-0.012273552449152554
2.3e-09,-0.029304827636901728,0.035539832687765345,-0.012305010935618043
2.32e-09,-0.029329354209213017,0.035543177714501654,-0.01237323225587409
2.34e-09,-0.029291827815580058,0.03557553226995126,-0.012425796368043059
2.36e-09,-0.029219796702361113,0.03556982192753452,-0.012430292019257801
2.38e-09,-0.029184944571328513,0.03550720589762018,-0.012415994314429924
2.4e-09,-0.029211308483374786,0.03544175758430301,-0.012437032937750416
2.42e-09,-0.029243382106590818,0.03543130328880783,-0.012502423714006533
2.44e-09,-0.02921791212890006,0.03546219758758972,-0.012563733305710105
2.4599999999999998e-09,-0.029146170994267716,0.035467056688086265,-0.012577792230268801
2.4799999999999997e-09,-0.029099399719267734,0.03541184683658779,-0.012562839448525728
2.5e-09,-0.029116481738680294,0.035340433074662,-0.012575544204815848
2.52e-09,-0.029152293426618205,0.03531800758431641,-0.012637006194110765
2.54e-09,-0.029136633534349945,0.03534518625013761,-0.012704299832011162
2.56e-09,-0.029066940035140727,0.03535716190392645,-0.012726773146934886
2.5799999999999998e-09,-0.02901169892234648,0.03530875552831705,-0.012712832002988958
2.5999999999999997e-09,-0.0290204692359885,0.03523413236212781,-0.01271957296578996
2.6199999999999996e-09,-0.02905745694482687,0.0352023750580369,-0.012777349249162928
2.64e-09,-0.02904868239262944,0.03522523004526782,-0.012848540046053809
2.6600000000000003e-09,-0.028981195476971755,0.03524129626112749,-0.012877523177237947
2.68e-09,-0.02892043732834331,0.03519788620454338,-0.012865112146494977
2.7e-09,-0.028922982415965935,0.03512159115479306,-0.01286817240701642
2.7199999999999997e-09,-0.028959761579538515,0.03508341340545799,-0.012923491167745335
2.74e-09,-0.028954724128322836,0.035102589498231467,-0.012997203988464937
2.7599999999999996e-09,-0.02888843804813706,0.035120300232272327,-0.013030375245272298
2.78e-09,-0.028824568047381042,0.03507935946073689,-0.013019119340927646
2.8000000000000003e-09,-0.028823637025837172,0.0350019711062289,-0.013020599611215123
2.82e-09,-0.02885967018094834,0.03496031785364875,-0.013075350982438066
2.84e-09,-0.02885515729460994,0.03497726899569626,-0.01315073000673584
2.86e-09,-0.028788367204838104,0.034994609131851685,-0.013185502164724063
2.88e-09,-0.028723478676679168,0.03495321145756548,-0.013174472978185267
2.9e-09,-0.02872218515588315,0.03487477599426082,-0.013176424718262114
2.92e-09,-0.028757290557822196,0.03483263581735041,-0.0132328977439054
2.94e-09,-0.02874996247785082,0.03484918382105135,-0.01330924591500217
2.96e-09,-0.02868074327213341,0.03486421342922583,-0.013342773092916177
2.98e-09,-0.02861704242556343,0.03481923790826154,-0.013330898919411251
3e-09,-0.028618642255224477,0.034739808173216105,-0.013335616964080293
3.02e-09,-0.02865238026736894,0.03470036529593793,-0.013396241347375071
3.04e-09,-0.028638613938121317,0.03471822232310196,-0.013472524864819134
3.0599999999999998e-09,-0.028565379081840456,0.034728603479849136,-0.013501667314398233
3.0799999999999997e-09,-0.02850569758062082,0.03467694829607551,-0.013488259649108115
3.1e-09,-0.028513282544765414,0.034597227842190485,-0.0134986382112503
3.12e-09,-0.02854422954683644,0.03456399921574392,-0.013565603612963996
3.14e-09,-0.02852006192568434,0.0345841549586363,-0.013639852941963125
3.16e-09,-0.02844231392075489,0.03458667512648518,-0.013661272285178742
3.1799999999999998e-09,-0.028390555070480796,0.03452567110506095,-0.013646740108528262
3.1999999999999997e-09,-0.028406441164142086,0.03444774428764259,-0.013666525899649359
3.2199999999999996e-09,-0.028431412539421115,0.03442447083025496,-0.013741103047750895
3.2400000000000004e-09,-0.02839286614782819,0.0344463445704602,-0.013809812420460418
3.26e-09,-0.028312211691852218,0.034436645405519106,-0.01382045480627012
3.2800000000000003e-09,-0.028273436804542737,0.03436489297680107,-0.013807217520707588
3.2999999999999998e-09,-0.028298023347529868,0.034292900965968515,-0.013840855616285638
3.32e-09,-0.028311495600649834,0.03428287048931127,-0.013922270288382183
3.3399999999999996e-09,-0.028255653433578054,0.03430324898128454,-0.013980087950720458
3.36e-09,-0.028176950988525705,0.03427614867318653,-0.013978365953563712
3.3799999999999995e-09,-0.028156597627160523,0.03419492647954473,-0.013971746943382398
3.4000000000000003e-09,-0.02818665133228687,0.034135271580132805,-0.01402334180535838
3.42e-09,-0.02818098633121057,0.03413973133129834,-0.014107275732703881
3.44e-09,-0.02810811716213223,0.034151850833412274,-0.014147592772694744
3.46e-09,-0.028040148010420443,0.03410283884643738,-0.014135442366389068
3.48e-09,-0.028041732735340857,0.03401787779670794,-0.014143848424853429
3.5e-09,-0.02806861554019802,0.03397814120981711,-0.014214739404250096
3.52e-09,-0.028036083254685207,0.03399374238784264,-0.01429212175660064
3.54e-09,-0.02795259474643321,0.03398748002630652,-0.014309445830630825
3.56e-09,-0.027906913744769637,0.03391588569003623,-0.014294811263436145
3.58e-09,-0.027927943827666928,0.03383846894628988,-0.014327872765075233
3.6e-09,-0.027937388898216432,0.03382402227260379,-0.014412892672516477
3.62e-09,-0.02787491604397097,0.03384018008180947,-0.014470633911684449
3.64e-09,-0.02779556105574673,0.03380496517817296,-0.014465337162346657
3.6599999999999998e-09,-0.027781685208126225,0.03371836778599854,-0.014463234264886325
3.6799999999999997e-09,-0.02780910580473275,0.03366350798730337,-0.014526441053234843
3.7e-09,-0.027785299947481305,0.033671591352052305,-0.014610666931714963
3.72e-09,-0.02770132065507445,0.03367037981927394,-0.01463676795606793
3.74e-09,-0.027647032694371746,0.03360217498857398,-0.01462093935876882
3.76e-09,-0.027663336567916266,0.03351921506285162,-0.014649482954162619
3.78e-09,-0.027672957580009278,0.03349822791218595,-0.014735720021982365
3.8e-09,-0.027609078508953222,0.033512120896634565,-0.014796296569997695
3.82e-09,-0.0275278994703587,0.033474847239618064,-0.014790443560151446
3.84e-09,-0.027514835607187853,0.033385530287135715,-0.014789527940549854
3.86e-09,-0.027539547073023113,0.033331157543701584,-0.0148576579525484
3.88e-09,-0.02750631525487189,0.033339023281389095,-0.014941401601333448
3.9e-09,-0.02741820693843965,0.033329562005224474,-0.014960103934487134
3.92e-09,-0.027372487598731045,0.033252099100194346,-0.01494465220778155
3.94e-09,-0.027393196659704154,0.03317269788783121,-0.014985900501570048
3.9599999999999996e-09,-0.0273879060224618,0.033160718705485676,-0.015076771228856038
3.98e-09,-0.027308969365033263,0.03316741588083003,-0.015123054772591626
4e-09,-0.027237721362406153,0.03311063639669456,-0.015108287011877572
4.02e-09,-0.02724204503727119,0.03301909630997865,-0.015124194265142676
4.04e-09,-0.02725502822893081,0.032982990401723214,-0.01520910038473532
4.06e-09,-0.02719337402427723,0.03299335811139986,-0.015277993873879462
4.08e-09,-0.02710723976724758,0.032957472614610496,-0.015273967115465541
4.0999999999999995e-09,-0.027090903611483485,0.03286477181457879,-0.015271543725958563
4.12e-09,-0.02711178259315805,0.03280717032568662,-0.015343500177147055
4.139999999999999e-09,-0.027068337898878678,0.03281242729545431,-0.015427111311903814
4.1600000000000005e-09,-0.026976427300168363,0.032792760322010166,-0.015437664457924539
4.18e-09,-0.026941043859814735,0.03270519947069059,-0.015424699176474405
4.1999999999999996e-09,-0.026962349055729234,0.0326317263139866,-0.015482393646061106
4.22e-09,-0.026933711280526018,0.03262792954440938,-0.015573662776612204
4.24e-09,-0.026841469330383543,0.032618522016999406,-0.01559789449666772
4.26e-09,-0.02679152994772899,0.03253782089964395,-0.015580227480032073
4.279999999999999e-09,-0.02680965350194117,0.03245414106545029,-0.015626070695186758
4.3000000000000005e-09,-0.02679075832952476,0.0324413035261056,-0.015720442002447477
4.32e-09,-0.026699982062530592,0.03243702992123612,-0.015754750674921922
4.34e-09,-0.026640697093353455,0.032361668843505324,-0.015735517742813274
4.36e-09,-0.026655252556274125,0.0322721533686627,-0.015773789639934015
4.38e-09,-0.026640896759993263,0.03225279138855476,-0.015869252790162873
4.4e-09,-0.02655076320769021,0.0322499522449888,-0.01590881693623206
4.42e-09,-0.026487162504835623,0.03217657577450757,-0.015888959642591627
4.4399999999999996e-09,-0.026499756716215062,0.032084292446471326,-0.015924740149097075
4.46e-09,-0.02648495362799677,0.0320622030377501,-0.016020951093295373
4.48e-09,-0.026393320693706427,0.032058068471097156,-0.016060378935223503
4.5e-09,-0.02633035066786168,0.031982509766933453,-0.016039799626387248
4.52e-09,-0.026343235533871422,0.03189002018435449,-0.01607865028878729
4.54e-09,-0.026322814651684224,0.0318694152679645,-0.016175575614364324
4.56e-09,-0.026227612216598924,0.03186119734530164,-0.016209002482094212
4.5799999999999995e-09,-0.026170710822739675,0.031779265742415706,-0.016188101460913238
4.6e-09,-0.026185276745082305,0.03168980149305406,-0.01623602628156016
4.62e-09,-0.026153322989556502,0.03167446080425806,-0.016332231094782084
4.64e-09,-0.026054226679749815,0.03165809915574453,-0.01635349617046186
4.659999999999999e-09,-0.02600968396996437,0.031566623428980534,-0.01633504893761911
4.68e-09,-0.02602454630649391,0.03148522311191296,-0.01639793593413024
4.700000000000001e-09,-0.025974511197366414,0.03147709486745871,-0.016488611268042994
4.72e-09,-0.02587506781588699,0.0314463849345655,-0.01649245781900662
4.74e-09,-0.02584916248967663,0.03134509365732822,-0.016483537730846844
4.76e-09,-0.025857931998800078,0.031278936236008754,-0.01656501352168871
4.7800000000000005e-09,-0.02578459556157168,0.03127574275687118,-0.016640451685321675
4.8e-09,-0.025694234205760228,0.031222881716927973,-0.016625815188514144
4.8199999999999995e-09,-0.02568987120342149,0.031117243018206994,-0.01663842295918524
4.84e-09,-0.025679944664819137,0.031073732575801524,-0.016735315409492094
4.86e-09,-0.025584299926503705,0.031066087879838958,-0.01678197393119778
4.88e-09,-0.025517928911270575,0.03098535496568146,-0.01675748678141707
4.899999999999999e-09,-0.02552835094184822,0.030888865049035333,-0.016804855201804757
4.9199999999999996e-09,-0.02548413002505648,0.030869823012467427,-0.016901543708369857
4.94e-09,-0.02538016741035004,0.03084069505542976,-0.016909250891457284
4.9599999999999994e-09,-0.025351118032299273,0.030736260985258626,-0.01689755534478839
4.980000000000001e-09,-0.025354164513624242,0.030667721862556698,-0.016982798907987963
5e-09,-0.02526879023531619,0.030660539992498154,-0.017050819674329327
5.0200000000000004e-09,-0.02518547727620626,0.030592695186277368,-0.017027539492885428
5.04e-09,-0.02518946664907521,0.030486640957880503,-0.01705890873469487
5.06e-09,-0.025152894141434054,0.030456677422576565,-0.017159070028251608
5.08e-09,-0.02504595382093381,0.030430772503604993,-0.017173228818911236
5.1e-09,-0.02501159629719469,0.030325661060093545,-0.017157317557647333
5.12e-09,-0.02501221029488117,0.030252812535896487,-0.017242577285615172
5.14e-09,-0.024921473440938677,0.030242650604559423,-0.01730767451815822
5.1599999999999996e-09,-0.024842012473875203,0.030167373355582644,-0.017280767277844198
5.18e-09,-0.02484749329244249,0.03006221680689253,-0.01732290610558256
5.1999999999999994e-09,-0.02479366880431043,0.030037624812526094,-0.017419722649501968
5.22e-09,-0.024687585895244817,0.02999674168528406,-0.01741547872813218
5.239999999999999e-09,-0.02467098415197326,0.029883378996084058,-0.01741502599343737
5.26e-09,-0.024651496825283607,0.02982862516826115,-0.017514076240536934
5.28e-09,-0.024543034300492896,0.029809286625625517,-0.017546794728063145
5.3e-09,-0.02449404405708764,0.029707601213355035,-0.017521486299088264
5.320000000000001e-09,-0.024493899264651186,0.029623145841572086,-0.017601265518584524
5.34e-09,-0.02439957825665053,0.029608493761363236,-0.017667504359220793
5.36e-09,-0.024321652766265106,0.029527055871562014,-0.0176369419328567
5.38e-09,-0.02432540976675318,0.029422068107394186,-0.017689482201128787
5.4e-09,-0.02425088608611229,0.029400105025538952,-0.017777619154584503
5.42e-09,-0.024153296943600567,0.029338043483634876,-0.017754518827308163
5.439999999999999e-09,-0.02415130278614249,0.02922259293308862,-0.01778205694746575
5.46e-09,-0.024094447862030535,0.029188453754725483,-0.01788064052242561
5.48e-09,-0.023986044593528426,0.029140349044986916,-0.01786933903693795
5.5e-09,-0.023975190495985167,0.02902126761202297,-0.01787870146693458
5.519999999999999e-09,-0.023930351039328814,0.028975615404636786,-0.01798036812009398
5.5399999999999995e-09,-0.023816925036610342,0.028935339965434525,-0.017979029205382482
5.56e-09,-0.023798809765033877,0.028815523484193927,-0.01797769698170808
5.58e-09,-0.023759583369335167,0.02876210147566627,-0.018079441544508926
5.6000000000000005e-09,-0.02364397070975423,0.028724444976878528,-0.018082785950019425
5.62e-09,-0.023622735138574324,0.028603964779577502,-0.01807752813177545
5.64e-09,-0.0235828430613903,0.028547834037080215,-0.01817909273683053
5.66e-09,-0.023466435778834362,0.028508364593079913,-0.018180331735235263
5.68e-09,-0.023447038312913213,0.028386184197641245,-0.018177733009456683
5.7e-09,-0.02339997915328944,0.028332765629915765,-0.018279226159625087
5.72e-09,-0.02328483854633542,0.02828677643349577,-0.01827142254598518
5.74e-09,-0.023271406000980918,0.028162699781154113,-0.01827919259530852
5.76e-09,-0.023209985929348177,0.028116921914508937,-0.01837824305872494
5.7799999999999995e-09,-0.02310112526694095,0.028058347782571665,-0.01835620792294303
5.8e-09,-0.023094526323021624,0.02793523260390414,-0.018383848318387873
5.819999999999999e-09,-0.023011726456933845,0.027899740307548326,-0.01847257983147345
5.84e-09,-0.022918663642322142,0.027821260529238404,-0.018436602474044706
5.859999999999999e-09,-0.022912896131663005,0.02770704173616368,-0.018493281130503456
5.88e-09,-0.02280582123503833,0.027678707236233332,-0.018556808201113637
5.9e-09,-0.022740982344866264,0.027574864815095104,-0.018518244163705313
5.92e-09,-0.022720156632035568,0.02748224893562504,-0.018605400029873913
5.9400000000000006e-09,-0.022597554218014574,0.02744809670641259,-0.018626299328293267
5.96e-09,-0.02256780157699187,0.027322743818299782,-0.01861072496239249
5.98e-09,-0.022509734072153138,0.027262434555174582,-0.018710223986920706
6e-09,-0.022398012928940416,0.02720047171637793,-0.01868427954541419
6.02e-09,-0.022389216136124757,0.027074966366076862,-0.018721237580426774
6.04e-09,-0.022283529529273798,0.027040445526991617,-0.018790884532118777
6.059999999999999e-09,-0.022216858023308462,0.026934574407421467,-0.018749316237220356
6.08e-09,-0.022186255231539144,0.026842832610778338,-0.018839641927223153
6.1e-09,-0.022061429503092946,0.026798435093883636,-0.018839976610866054
6.1199999999999995e-09,-0.02204398615534112,0.026666457520724687,-0.0188466759607211
6.139999999999999e-09,-0.021950994423779756,0.026621335634985983,-0.01893104254965864
6.159999999999999e-09,-0.021870069133584084,0.026524579588102195,-0.018885901963329618
6.1800000000000006e-09,-0.021842438577727576,0.02642292416100798,-0.018969570331305394
6.2e-09,-0.02171556915330149,0.026377822511759547,-0.018971331634229156
6.2200000000000004e-09,-0.02169741975365862,0.0262438319467062,-0.018979494925410047
6.24e-09,-0.021594673410489634,0.02619918833141174,-0.01905584101199251
6.26e-09,-0.021526242318824787,0.026090476201134773,-0.01901064275390331
6.28e-09,-0.021480315664679433,0.026001194504177465,-0.01910330098172907
6.3e-09,-0.021361237722112986,0.02593903338668892,-0.019077085205977277
6.32e-09,-0.02134526246190009,0.025809693114749146,-0.019121255494087917
6.34e-09,-0.021218450722628283,0.025769014953830917,-0.01915610045194787
6.3599999999999995e-09,-0.021186187742627215,0.025635604349197892,-0.01913817196402197
6.38e-09,-0.021090578284509356,0.02557949644512117,-0.019221351388673667
6.399999999999999e-09,-0.021016669925784166,0.0254721307529595,-0.01917265966687921
6.42e-09,-0.020962174540350414,0.025381641200840438,-0.01926389368440998
6.439999999999999e-09,-0.02085048000652886,0.025307167017076266,-0.01922467713284295
6.46e-09,-0.020823336013020458,0.02518585892114181,-0.01929019343263462
6.480000000000001e-09,-0.020693038323028174,0.025133341539466832,-0.01928412057142046
6.5e-09,-0.020672738733153877,0.024996036146492186,-0.019311001260925567
6.52e-09,-0.020542556579277355,0.024949822816620133,-0.01934128558915872
6.54e-09,-0.020514019298889265,0.024810752316467215,-0.01933361952251089
6.5600000000000005e-09,-0.020394592376545985,0.024759397294248652,-0.019391393704659934
6.58e-09,-0.02035156090682672,0.02462667824228273,-0.01936031413780416
6.5999999999999995e-09,-0.02024532168870244,0.024565353800240153,-0.019434008190970038
6.62e-09,-0.02018839107557868,0.024440931374789646,-0.019390119314988012
6.64e-09,-0.020092551207857197,0.024369992839022792,-0.01947072693621067
6.66e-09,-0.02002598003572569,0.02425180191592848,-0.01942107940372011
6.679999999999999e-09,-0.019935382122519076,0.024174486966416248,-0.01950329648379474
6.7e-09,-0.01986483197623196,0.02405853999653477,-0.019451679211837353
6.72e-09,-0.019773567436189524,0.023979261586654966,-0.0195326278837778
6.7399999999999995e-09,-0.019705034086075976,0.023860964029201723,-0.019481478407401203
6.759999999999999e-09,-0.01960715348784883,0.023784291975090743,-0.019558423497193122
6.78e-09,-0.019546370053496617,0.023659327176454418,-0.01951130108607039
6.8000000000000005e-09,-0.019436645568521704,0.02358903480231418,-0.019579150535988906
6.82e-09,-0.019387864576187006,0.023454597981532245,-0.019543054909438248
6.84e-09,-0.01926372592888873,0.023391961761656893,-0.0195925396163588
6.86e-09,-0.019226886615477463,0.023249032524779684,-0.019578728836534165
6.88e-09,-0.01909213959646212,0.023190036887146055,-0.019597282455356465
6.9e-09,-0.019058616515968643,0.02304637226771237,-0.019617833141752073
6.92e-09,-0.018927389562178702,0.022979206210533048,-0.019596412891322437
6.94e-09,-0.01887784580177493,0.022850198691179147,-0.019653621294475603
6.96e-09,-0.01877287746140482,0.022757580187765233,-0.019600524078431318
6.9799999999999995e-09,-0.018685126050902383,0.022659159901203162,-0.019672205994913688
7e-09,-0.018622063170345614,0.022531246312007983,-0.019624132015021233
7.019999999999999e-09,-0.018494144741478216,0.022461862208956747,-0.019662815059595388
7.04e-09,-0.01845516750184952,0.022315858511060688,-0.01966806994678677
7.059999999999999e-09,-0.01832616861739789,0.02224224734147082,-0.019639747913082893
7.08e-09,-0.018257599683740314,0.022121500054363415,-0.019700853171315674
7.100000000000001e-09,-0.01817954884242897,0.02200346726327689,-0.019645434388432175
7.12e-09,-0.01805383415601363,0.02192726679232956,-0.019684380761529924
7.14e-09,-0.018010219935435598,0.02178115510073963,-0.019692009310152508
7.16e-09,-0.017890402307705014,0.021696717121169724,-0.01964931333201234
7.1800000000000004e-09,-0.017796483630838057,0.02159122346555855,-0.019708226192278445
7.2e-09,-0.017741539916612724,0.021451880081343373,-0.019674865506094878
7.2199999999999995e-09,-0.017608685750604734,0.021376628992125096,-0.019659837826909055
7.24e-09,-0.017532701658269517,0.021252804772867687,-0.019710656414477636
7.26e-09,-0.017465443184872042,0.021122120630364123,-0.019664035958935733
7.28e-09,-0.01733207888853044,0.021044971527186353,-0.019658192899800354
7.299999999999999e-09,-0.017256168184634147,0.020917855309829276,-0.019702954110698185
7.3199999999999995e-09,-0.017189153017532634,0.020785318531725043,-0.0196587817618047
7.34e-09,-0.01705855332413016,0.020704048855042425,-0.019640343298595563
7.359999999999999e-09,-0.016967002112016922,0.020586628063150664,-0.019684621545065634
7.3800000000000006e-09,-0.016908168099216584,0.020444587915125344,-0.019659930833797492
7.4e-09,-0.01679277024472016,0.020350119764607915,-0.01961521592517126
7.4200000000000004e-09,-0.016673631795892183,0.020253401563178026,-0.01964276893463482
7.44e-09,-0.01660731938642104,0.020112582556266377,-0.01965811252473242
7.46e-09,-0.016528125974164098,0.019986645387055774,-0.019609342778279467
7.48e-09,-0.0164027329363427,0.01989670198141517,-0.01958290265637218
